category,comment,rating,date
Mobile Phone,nice......already receive nagana nmn wid accesorie thanks seller at kay kua delivery,5,10/23/2021
Mobile Phone,"Satisfied, the price of the mobile phone is very favorable. I highly recommend you to buy it, because the mobile phone is very worthwhile, and I will buy a mobile phone for my wife again , Thank you seller!!",5,10/22/2021
Mobile Phone,Over all ok naman.God bless you seller order ulit ako soon ♥️,5,10/23/2021
Mobile Phone,Thank you seller all good i will order again soon for my mum. My son like it so much 😍😍😍😍😍 hopefully next order all good then i will make it for business soon hope u be good partner,5,10/23/2021
Mobile Phone,All i can say is flawless no scratches no dents ilove you seller thank you so much ,5,10/23/2021
Mobile Phone,"Giving five stars to the staff is very kind, fast delivery and there is a phone call to inform in advance before use, it must look good, it has not been opened, will come over, thank you again ",5,10/22/2021
Mobile Phone,this is so good cellphone ive ever seen.. and easy to use..used it to play a game !! ,5,10/22/2021
Mobile Phone,Ang gandaaaa.. super happy ang tatay ko! 😭😭😭😭❤️❤️❤️❤️❤️❤️Thank you soooo much seller! Meron sia charger at tempered glass . Wla ngalang headset pero ok na po sia.. gud deal na! Sulit peraaaa.. salamat!,5,10/23/2021
Mobile Phone,"""BE MINDFUL"" and be ""EXTRA CRITICAL"" on choosing phones in this store. What you see on the review is entirely different from reality. I was so disappointed to the core THIS IS NOT THE PRODUCT SAMSUNG GALAXY NOTE 30. They delivered an OUTDATED, ""prototype"" kind of android phone. Don't get VICTIMIZED!",1,11/10/2021
Mobile Phone,"I received the two item..thànk yóu very much and for delivering..the product is good quality and very nice,. ",5,10/23/2021
Mobile Phone,Ang layo po sa picture tpos dpa clear ang camera 😑,5,11/10/2021
Mobile Phone,"It was delivered in time, packed well, no damages at all. Happy with the unit I received, it looked classy and I love the color. I really waited for this item to be available. The unit is working fine. ",5,10/25/2021
Mobile Phone,That's great. It's a quick and smooth deal. There was no damage or complaint at all. The items received were in good condition ,5,10/25/2021
Mobile Phone,My order arrived less than a day after I placed my order. It was packed securely in a box with bubble wrap . It is working and a nice phone on a budget . ,5,10/22/2021
Mobile Phone, Good color. I hope my mom likes it ,5,10/22/2021
Mobile Phone,"Running speed: very smooth, photo effects: very clear photos, with self-beautifying battery life: one charge a day, fast charging communication sound quality: good communication quality display effect: clear display",5,10/22/2021
Mobile Phone,Fast performance. Can use in online class or entertainment. The camera is clear which is good for those who love to take selfies. Specifications in the descriptions are legit! Worth to buy ,5,10/22/2021
Mobile Phone,Wala po signal ND ko Alam smart po to o globe kahit smart ma p globe Wala p din ,5,10/22/2021
Mobile Phone,The color and appearance are very high-end and feel comfortable in hand ,5,10/22/2021
Mobile Phone,"Ang ganda ng phone, ang ganda ng kulay. Naghintay ako ng 4 na araw at ngayon natanggap ko ito. Sulit ang paghihintay💞. 😊 Sobrang kinakabahan ako dahil ito ang kauna-unahan kong pag-order ng ganito at hindi ako nabigo. Salamat sa nagbebenta at driver",5,11/9/2021
Mobile Phone,"This is the first time I have purchased my mobile phone on shopee.  it look good with the mobile phone.The price is also very favorable. The seller is very good. She is very patient to answer all my questions. I feel that this mobile phone Very satisfied, there is nothing to complain about, thank yo",5,11/9/2021
Mobile Phone,I received the goods and shipped them quickly. I tried it. The basic model is not shared. I recommend this store. The price is not expensive. The phone runs smoothly and the interface is easy to use. Suitable for anyone. The accessories are also in the box. The seller is also very friendly and coope,5,11/9/2021
Mobile Phone,"The mobile phone is in hand, very good, the courier is very good, the mobile phone is very cost-effective, and I can recommend it to my friends",5,11/9/2021
Mobile Phone,"The appearance of the phone is consistent with the description, and the storefront also actively deals with the problem, expecting everything to be well during the use process",5,11/9/2021
Mobile Phone,"I can’t wait to take it apart as soon as it arrives. Generally speaking, I’m very satisfied. The black texture I bought is very good, and there are different visual effects from different angles. The system is also impressive, very comfortable and a good experience.",5,11/7/2021
Mobile Phone,"Matapos matanggap ang mga kalakal, ang pakete ay na-unpack sa unang pagkakataon. Ang kalidad ay napakahusay, naaayon sa paglalarawan ng nagbebenta, at ganap na lumampas sa aking mga inaasahan. Ang packaging ay maingat at mahigpit. Sa pangkalahatan, ito ay isang napaka-kasiya-siyang pamimili. Salamat",5,11/7/2021
Mobile Phone,"Received the product, delivered quickly, tried it, basics, no share, recommend this shop, the price is not expensive The phone works smoothly and the interface is easy to use. Suited for anyone. The accessories are also present in the box. The seller is also kind and cooperative, she responds to all",5,11/9/2021
Mobile Phone,"the same price. It is the best choice for the family, the seller recommends it, and chooses many. The store is the cheapest, the activities are strong, the price is high, the use is smooth, the photos are also good, and the family is very satisfied.",5,11/9/2021
Mobile Phone,"Very good, very good. It took half a month to evaluate. It is not stuck in playing games, and the charging efficiency is very fast. It can charge a lot of electricity every half an hour, and the photos are clear. See how it is used later",5,11/6/2021
Mobile Phone,"ang parehong presyo. Ito ang pinakamahusay na pagpipilian para sa pamilya, inirerekumenda ito ng nagbebenta, at pipili ng marami. Ang tindahan ay ang pinakamura, ang mga aktibidad ay malakas, ang presyo ay mataas, ang paggamit ay makinis, ang mga larawan ay mabuti rin, at ang pamilya ay nasiyahan.",5,11/9/2021
Mobile Phone,"The logistics is fast and the hand feels very good. I bought it for my friend😎.He looked at several phones at this price, and then he took a fancy to this one. After using it for a week, all kinds of mobile phone functions are good😍😍😍😘😘😘😄😄✌✌✌👌👌🙏",5,11/6/2021
Mobile Phone,"Balot ko ng balot ang sarili ko 😷. Kinuha ko ang courier paglabas ko. Sa kasamaang palad, ang mga mobile phone ay napakahusay ~~~ Napakasaya!! Maaari akong maglaro at manuod ng sine sa bahay hehe",5,11/6/2021
Mobile Phone,"Arrived in just 2 days. Excellent condition! The phone doesn’t have any scratch. Touch ID works perfect, screen really good. Battery health with 100%.Phone works perfectly. Great by shopping",5,11/6/2021
Mobile Phone,"Maghatid ng express, ang serbisyo ay napakahusay, ang system ay napakadaling gamitin! Mayroong higit pang mga accessories! Sulit bilhin! Darating sa tindahan na ito sa hinaharap!",5,11/7/2021
Mobile Phone,"Mag-order ng isang smart phone mula sa shopee sa kauna-unahang pagkakataon. Hindi ako nabigo, ang nagtitinda at ang delivery staff ay napakatalino. Halika ulit sa susunod. salamat Bukod, dumating ang mga kalakal sa loob lamang ng 5 araw, huh",5,11/9/2021
Mobile Phone,Maganda sya and complete ang accessories. Nakakatuwa kasi secured ang pagkakabalot ni seller. Sobrang satisfied ako sa pag-order! Maraming-maraming salamat seller,5,11/6/2021
Mobile Phone,"The response was really fast. I like. The charging speed is fast and the sound quality is good. When I bought it, I thought it was very cost-effective.",5,11/7/2021
Mobile Phone,"Thank you seller, great value for money. She is beautiful as a gift... and thank the driver too. The delivery is very fast. I will buy it for my brother. He likes it very much and the price is very good.",5,11/9/2021
Mobile Phone,"It's perfect, the phone can be used easily, the sound quality is also very clear, and the earphones sent are also very easy to use",5,11/9/2021
Mobile Phone,"I can’t wait to open the phone when I received it. The appearance is very high. After trying it out, the experience is very good.",5,11/9/2021
Mobile Phone,Fast shipping and nice packaging. Thank you seller I have no complaints naman about my order! Actually I like it so much,5,11/6/2021
Mobile Phone,"I received my package today, it is intact and in good condition. The phone is great, my nephew likes it very much ❤❤❤ Thank you so much for the gift. Thanks again to the seller",5,11/9/2021
Mobile Phone,The products are quite satisfactory and the quality is good. It is a good choice as gifts for personal use.,5,11/9/2021
Mobile Phone,"A mobile phone with high appearance, comfortable grip, clear screen, smooth system, and very satisfying!",5,11/7/2021
Mobile Phone,"Very good, very good. It took half a month to evaluate. It is not stuck in playing games, and the charging efficiency is very fast. It can charge a lot of electricity every half an hour, and the photos are clear. See how it is used later",5,11/6/2021
Mobile Phone,"Ang matalinong telepono ay natanggap, ito ay mabuti, mayroon itong mahabang oras ng pag-standby, napaka-maginhawa upang gamitin, ang presyo ay napaka-maginhawa, ang Logistics ay mabilis, at ito ay kasiya-siya",5,11/6/2021
Mobile Phone,"The logistics is very timely, so there is no need to wait too long. The packaging is also intact and shows no signs of damage.",5,11/9/2021
Mobile Phone,"It's my first time to order phone online and I was a bit concerned, good thing the seller responded very well. As for the package, it is in good condition.Well, rest assured this is a good shop.",5,11/6/2021
Mobile Phone,"received the item in good packaging,thanks for the frebbies. The phone camera is good so far so !Satisfied customer here.",5,11/6/2021
Mobile Phone,Fast delivery! Nice quality phone and the descriptions are legit! Super smooth performance and good for online class. Thanks for being accommodating seller,5,11/6/2021
Mobile Phone,"The appearance of  mobile phone is so beautiful that it can be operated with one hand. The screen color is very beautiful and the sound is very loud. It's dual speaker. The key point is that the running speed is very fast, much faster than . The next camera screen is very good, and the running speed",5,11/9/2021
Mobile Phone,"Ang mga mobile phone ay komportable, lalo na ang kanilang malakas na pag-andar ng camera, ang magagandang mobile phone ay nagkakahalaga ng pagbili.",5,11/6/2021
Mobile Phone,"Nagbibigay ang tindahan ng kalidad ng serbisyo, mangyaring huwag mag-atubiling tumawag upang kumpirmahin.",5,11/9/2021
Mobile Phone,"The appearance and feel of the phone are great, the phone has high resolution, the call sound quality is super clear",5,11/6/2021
Mobile Phone,"Ang hitsura at pakiramdam ng telepono ay napakahusay, ang resolution ng telepono ay mataas, ang kalidad ng tunog ng tawag ay sobrang malinaw, ang screen ay talagang sapat na malaki, ang karanasan sa panonood ang karanasan sa panonood ang resolusyon ng video at paglayon mga, ng reaksyon ng system ay",5,11/9/2021
Mobile Phone,"Ang presyo ay hindi mahal, ngunit sulit ang pera. Maraming salamat sa maayos na transaksyon! Shout out sa rider na naghatid ng aking telepono. Napakabait niya at siniguro na walang mga isyu sa telepono. Kudos sa iyo , kuya!!👌🏻☺️ THANK YOU!!! Til our next transaction!",5,11/9/2021
Mobile Phone,"Ang ganda ng packaging, may buffer din sa bag, napakabilis ng delivery, napakaayos ng staff, well package, walang sira, kumpleto ang produkto, gumagana nang maayos, walang kalat, maganda, magaan. , makinis, kayang laruin ang lahat, kayang i-load ang bawat app",5,11/9/2021
Mobile Phone,"It's worth the wait! She is very beautiful, I am not only satisfied with the camera, but she is also 5 stars, it is very smooth to use, and the delivery person is very friendly. Thanks 😊",5,11/9/2021
Mobile Phone,"like very much . This is the second time I have bought something in this store. After-sales service is in place, five-star praise",5,11/9/2021
Mobile Phone,"Napaka-high-definition ng screen, maganda ang pag-render ng kulay. Tagal ng baterya: napakatibay ng baterya at napakabilis din ng pag-charge. Mas gusto ang electromechanical separate charging, na may matataas na pixel. Tagal ng baterya: 30% lang pagkatapos maglaro ng isang araw Bilis ng pagtakbo: na",5,11/7/2021
Mobile Phone,"The mobile phone is very good, and the seller gives a lot of gifts Napakabilis ng bilis ng paghahatid, kung interesado ka sa mga mobile phone, mahahanap mo siya, maganda ito sa mga mobile phone，Binago ko ang kulay at handa akong tulungan ng mga mamimili Super good product-the seller is so approachab",5,11/9/2021
Mobile Phone,"The photo effect is very good, the phone feels very good, and the operation is very smooth. The effect is great! I have been using this for these years, and the logistics is very fast. I bought it the day before yesterday and arrived today. The customer service is also very good. I answered the ques",5,11/9/2021
Mobile Phone,Accept the project! ! He was legal in the mall and verified the store he ordered. No damage. The items are safe. You should order again for a smooth transaction because this store is legal and the products are good. My discount. Don't bother to go to the mall to buy it.,5,11/7/2021
Mobile Phone,"😊😊Good parcel.kumpleto ang package at walang damage, medyo unique ang style, medyo mabilis ang charging speed, hindi mababa ang pixels, at ang ganda din ng mga photos na kuha. I like it very much. Thank you para sa seller patience! god bless",5,11/9/2021
Mobile Phone,"The screen display is very delicate, the system runs very smoothly, the camera is clear, the sound quality is excellent, the hand feeling is very good, the Internet speed is fast, the purchase is also convenient, not waiting too long, it is acceptable, this shopping is still very satisfied, next tim",5,11/8/2021
Mobile Phone,"It took a few days to comment. It feels very good. It runs very fast, the pixels are good, and the customer service is also very good. I answered various questions patiently, because it was the first time I bought it online and I bought it after reading the reviews. The quality is not bad. Overall,",5,11/8/2021
Mobile Phone,"Mabilis ang logistik, talagang maganda ang mobile phone, napakakinis ng hitsura at operasyon, at napakaganda rin ng kalidad ng tunog ng libreng Bluetooth headset. ✔✔ Higit pa sa presyong ito ang pakiramdam. Ang pinakaperpektong pamimili kailanman. Salamat sa mungkahi ng nagbebenta, salamat",5,11/8/2021
Mobile Phone,"The seller is very sensitive and helpful throughout the delivery process, although the delivery time is delayed due to express delivery. The overall experience with this seller is very good. Will consider buying back again. The product is original + warranty. worth buying. 😊😊",5,11/8/2021
Mobile Phone,"Good phone, legal capacity, very sensitive, no delay, all functions can be used, soft touch, good speakers, earphones and charger are ok, I use the original charger to ensure safety.. My son likes it.",5,11/7/2021
Mobile Phone,Nag react yung seller sobrang happy at satisfied ako sa new mobile phone ko salamat sa free gift ng seller ang dami kong pinadala dumating na yung mga gamit and sobrang ganda ng effect walang damage 😍,5,11/9/2021
Mobile Phone,"Balot ko ng balot ang sarili ko 😷. Kinuha ko ang courier paglabas ko. Sa kasamaang palad, ang mga mobile phone ay napakahusay ~~~ Napakasaya!! Maaari akong maglaro at manuod ng sine sa bahay hehe",5,11/9/2021
Mobile Phone,I received the product soon and the packaging was intact. It is activated normally and the battery is durable. I bought it for my family. I like it very much. The color is nice and recommended.,5,11/9/2021
Mobile Phone,"Mabilis na paghahatid, magandang saloobin ng serbisyo ng mga mangangalakal, mahusay na pagganap ng mobile phone, mahusay na mga pixel, papuri! Ako ay lubos na nasisiyahan sa teleponong ito. Ito ay napakahusay sa lahat ng aspeto at ang logistik ay napakabilis.",5,11/8/2021
Mobile Phone,"Kalidad ng tunog ng komunikasyon: malinaw, napakahusay na kalidad ng tunog. Napakabilis na epekto ng pag-render: walang chromatic aberration. Tama ang kulay, mukhang maganda ang larawan, at hindi magbabago ang kulay. Ang buhay ng baterya ay maaaring.",5,11/7/2021
Mobile Phone,I just checked the phone and I really like this phone. I am very satisfied because it is the first genuine phone! Sulit na sulit ang mga specifications at features nito.,5,11/7/2021
Mobile Phone,"The appearance is beautiful, and the screen is smooth when in use. And the battery is also good. Thanks! ! ! ! ! ! The seller is very sensitive...to answer your questions in a professional and decent way. Highly recommend this seller...",5,11/7/2021
Mobile Phone,"safe na dumating ang order ko at walang damage salamat sa seller very responsive bibigyan kita ng 5 star para dyan.👍👍👍Gagamitin ito ng anak ko sa paaralan,..",5,11/9/2021
Mobile Phone,"Malaking screen, malinaw na text, malinaw na larawan, kumpletong mga regalo, earphone, transparent case, okay, sulit ang presyo ng teleponong ito.",5,11/9/2021
Mobile Phone,"finally! It took 4 days, but it was all worth it. The items arrived safely and are in good condition. Thank you seller! Have fun buying! This is legal, and there are really freebies. . Delivery is also fast, thank you!",5,11/7/2021
Mobile Phone,"The sound quality is very good. The mobile phone feels light and high-end. The screen display is very clear. It's worth recommending and buying. It's very good. I'll buy it next time, and the price is also appropriate",5,11/8/2021
Mobile Phone,"Mabilis na natanggap ang mga kalakal at napakaganda din ng packaging. May libreng proyekto. Sa pangkalahatan, ito ay itinuturing na mabuti.",5,11/9/2021
Mobile Phone,"Complete ❤ There is a screen protector, very airtight, packaging and bubble wrap, in fact, so the rider agreed to open the package, try me before I hand over the payment, hope it needs me, thank you seller",5,11/7/2021
Mobile Phone,"Maraming salamat po seller. Tuwang-tuwa si Tatay at magandang serbisyo, sagot ng nagbebenta. Maraming salamat sa lahat ng natanggap ko. Kung mag-order ako muli, inaasahan kong makakuha ng higit pa.",5,11/8/2021
Mobile Phone,"It's my first time to order phone online and I was a bit concerned, good thing the seller responded very well. As for the package, it is in good condition.Well, rest assured this is a good shop.",5,11/9/2021
Mobile Phone,"Sorry, I waited a few days to comment. Fortunately, the phone is not bad, he has no problem, legal, legal, thanks to the seller, thanks to the seller and the brother on board 💜😊 😘",5,11/8/2021
Mobile Phone,"The phone is satisfied, the packaging is safe, and delivery is fast. The phone operates very fast, not bad.",5,11/9/2021
Mobile Phone,The packaged products are delivered quickly and fully equipped. Turn on the machine and use it normally. The sound is clear and the operation is stable and satisfactory.,5,11/7/2021
Mobile Phone,Satisfied with this purchase 🤩🤩🤩 Was a bit hesitant to purchase phone from online but shopee did not dissapoint me. Got a budget friendly phone with a good performace. 🤩,5,10/19/2021
Mobile Phone,ok naman siya complete accessories. Hindi lang maganda Ang cam as expected pero ok na para sa mga bata para walang agawan..,5,10/19/2021
Mobile Phone,"I received the phone. It’s pretty good, and the internet speed is pretty fast. Like the customer service description, the size is just right, the quality is also very good, the store’s packaging is too careful, it's worth recommending, and the price is very high.",5,10/19/2021
Mobile Phone,"The appearance of Samsung S21 mobile phone is so beautiful that it can be operated with one hand. The screen color is very beautiful and the sound is very loud. It's dual speaker. The key point is that the running speed is very fast, much faster than my old Samsung A7. The next camera screen is very",5,10/15/2021
Mobile Phone,Delivered safe. Handled with care. On time. Good and correct item. Thanks seller and shopee,5,10/19/2021
Mobile Phone,ang ganda...legit na legit talaga.thanks shopee and sa seller.ang ganda ng packaging safe na safe👍. i will order again,5,10/19/2021
Mobile Phone,Dumating naman ng maayos ang unit. Naka bubble wrap sya. Mabilis din ang delivery. Salamat seller,5,10/19/2021
Mobile Phone,"Ang matalinong telepono ay natanggap, ito ay mabuti, mayroon itong mahabang oras ng pag-standby, napaka-maginhawa upang gamitin, ang presyo ay napaka-maginhawa, ang Logistics ay mabilis, at ito ay kasiya-siya",5,10/15/2021
Mobile Phone,phone was great and seller is very nice and very responsive.Thanks to the seller.Five stars for you,5,10/19/2021
Mobile Phone,"received the item in good packaging,thanks for the frebbies. The phone camera is good so far so !Satisfied customer here.",5,10/15/2021
Mobile Phone,"Salamat sa nagbebenta💓 Napaka pormal ng telepono at buo ang balot. Ang hitsura ay napakaganda nang walang mga bahid. Perpekto rin ang pagpapaandar ng camera, pagkuha ng mga larawan nang napakalinaw. Ito ay isang mobile phone na nagkakahalaga ng pagbili! !",5,10/15/2021
Mobile Phone,"Mobile phone style is good, quality texture is very good, the network speed is very fast, and the price is cheap, it is recommended to buy!",5,10/19/2021
Mobile Phone,"A mobile phone with high appearance, comfortable grip, clear screen, smooth system, and very satisfying!",5,10/15/2021
Mobile Phone,"I bought it in a physical store before. This time I choose to buy online. It is not only genuine, but also affordable. feels good.",5,10/19/2021
Mobile Phone,id just receive my parcel ang cute ng color and nakikipag communicate si seller kay costumer. keep up the good work seller👍👍,5,10/19/2021
Mobile Phone,"I just received a cell phone and the seller has a very good service attitude. I gave many small gifts, headphones and cell phone cases. The phone looks very beautiful I open it and try it The sound quality and visual effects are good. Very good. I am very satisfied with my shopping.",5,10/14/2021
Mobile Phone,Delivery arrived within 1 day from placing the order. Satisfied with my purchase!,5,10/15/2021
Mobile Phone,Thank you po 😊❤️ pang tatlong order kona sa shop na to at de ako kahit minsan nabigo sobrang legit po ng mga cp Nila. I recommended this shop,5,10/15/2021
Mobile Phone,"The item has been received in advance. It was bought for my son, and the packaging is great.",5,10/19/2021
Mobile Phone,"Logistics is fast and very easy to use. The color is very nice and my daughter loves it. The running speed is fast, the game flows, the camera effect is very good, the colors are colorful and there are many functions. But you have to explore slowly.",5,10/15/2021
Mobile Phone,"The logistics is fast and the hand feels very good. I bought it for my friend😎.He looked at several phones at this price, and then he took a fancy to this one. After using it for a week, all kinds of mobile phone functions are good😍😍😍😘😘😘😄😄✌✌✌👌👌🙏",5,10/15/2021
Mobile Phone,"Good workmanship, very satisfied, beautiful device, bigger than expected, bigger screen, smooth touch, good touch, continuous playback, clear camera, the machine runs well. It's worth it and very satisfied.",5,10/13/2021
Mobile Phone,"Very fast delivery speed, the color corresponds to the cover, the delivery speed is very fast, the color is beautiful, the cover is beautiful",5,10/14/2021
Mobile Phone,"The camera is powerful, and all configurations are top-notch. It is very comfortable to use, and the system is smooth and fast.",5,10/15/2021
Mobile Phone,Thanks seller and shopee! Legit po ang product na ito!. At saka maganda rin ang packaging safety na safety po yong item.. Thanx!!!!,5,10/19/2021
Mobile Phone,"The appearance and feel of the phone are great, the phone has high resolution, the call sound quality is super clear",5,10/15/2021
Mobile Phone,"Well packaged product Product quality is very good, good value, fast delivery. Definitely come back to buy this shop again. Definitely not disappointed",5,10/14/2021
Mobile Phone,"My best friend asked me to buy this phone here in shopee. At first, we were a bit worried that we might receive something else. When the parcel arrived at her office, the shopee rider even took a video of her opening it just to make sure that there is indeed a phone inside 😆 She's so happy that it",5,10/19/2021
Mobile Phone,"It feels good to hold the phone, it works fast, it's loud, and the camera has a lot of functions. I got the phone the next day and it charges very fast.",5,10/13/2021
Mobile Phone,"The color of the phone is very beautiful when taken on the phone, it looks great and the photos are clear. The package will arrive soon, thank you boss.",5,10/14/2021
Mobile Phone,Genuine. Guarantee beautiful mobile phone. Fast delivery.,5,10/14/2021
Mobile Phone,"It can play music, watch videos and make calls. It can play games. It's a good phone. I like giving it 5 stars.",5,10/14/2021
Mobile Phone,"Delivery as scheduled, good delivery, 5G mobile phone, smooth game play, not losing five stars.",5,10/14/2021
Mobile Phone,"Easy to use, good process, no lock feature, good results. What other devices can't do, the device can do it, can install many programs, I like it very much.",5,10/13/2021
Mobile Phone,"Fast delivery, beautiful color, easy to use, well packaged, shockproof, new box, safer.",5,10/14/2021
Mobile Phone,"It is a mobile phone that is very cost-effective. suitable for the elderly If you like it, open it immediately.",5,10/13/2021
Mobile Phone,"Unit is good for the price. The spec for Samsung far from the facts. Camera is blurred, storage is cheap like cheaper China phone. Battery charging 4 hours. Not for gaming. … goggle play store till now cant be successful update, ECPay app can’t load why? Something error ………good packaging ‼️",3,11/2/2021
Mobile Phone,not really samsung note10mini but a regular smart android phone. its working for its price.,5,10/30/2021
Mobile Phone,"Maganda lang yung appearance niya pero masyadong lag, mahina connection niya sa WiFi. Ganito talaga pag mura ang bili. Well ginawa ko nlng siyang e-book reader kayat ok narin.",3,10/29/2021
Mobile Phone,"HINDI NAMAN NAKAKACONNECT SA NET, SAYANG LNG PERA.SANA LANG TUMAGAL...NOT CONSISTENT SA RATING NA NABASA KO, NANIWALA NAMAN AKO AT BUMILI",5,10/22/2021
Mobile Phone,Great customer service!!,5,10/15/2021
Mobile Phone,"The quality of the mobile phone is very good, the screen quality of the mobile phone is the best and the unique design style, the battery of the mobile phone I bought this time is probably very durable, and the mobile phone feels good.",5,10/14/2021
Mobile Phone,Okay maganda siya kaso yung packaging grabe medyo sira na yung box pero okay lng kasi safe naman si phone 👌 Note: Di nagresponse si seller,3,11/4/2021
Mobile Phone,"Ang ganda ng phone, ang ganda ng kulay. Naghintay ako ng 4 na araw at ngayon natanggap ko ito. Sulit ang paghihintay💞. 😊 Sobrang kinakabahan ako dahil ito ang kauna-unahan kong pag-order ng ganito at hindi ako nabigo. Salamat sa nagbebenta at driver",5,10/25/2021
Mobile Phone,"Napakadaling gamitin ng telepono, at pakiramdam ko nakalulugod ako sa tuwing. Ang pag-andar ay nagiging mas at mas malakas.",5,10/25/2021
Mobile Phone,Ang telepono ay hindi nasira at ang nagbebenta ay napaka tumutugon. kagila-gilalas! At ang mga kawani sa paghahatid ay masyadong matiyaga din. 😁,5,10/25/2021
Mobile Phone,ok naman sya mabilis din na deliver sana tumagal sya magugustuhan to ng reregsluhan ko  oorder ulet ako next time,5,10/25/2021
Mobile Phone,After 5daye ng paghihintay. Legit. Ang Nagbebenta ay napaka-matulungin at mabait. Salamat.❤,5,10/25/2021
Mobile Phone,"Mag-order ng isang smart phone mula sa shopee sa kauna-unahang pagkakataon. Hindi ako nabigo, ang nagtitinda at ang delivery staff ay napakatalino. Halika ulit sa susunod. salamat Bukod, dumating ang mga kalakal sa loob lamang ng 5 araw, huh",5,10/25/2021
Mobile Phone,Disappointment!,1,11/9/2021
Mobile Phone,"After receiving the unpacked product for the first time, I think the quality is still good, according to the seller's description, satisfied, the delivery speed is very fast, the logistics company has good service attitude . And the delivery speed is very fast, it is a pleasant purchase, thanks to t",5,10/27/2021
Mobile Phone,"The goods were received within two days of placing the order, and the express speed is well received. After using it for 2 days, it feels beautiful in appearance and good in texture. The screen operation feels very good, the system runs smoothly and the speed is very fast. Obviously, the upper and l",5,10/27/2021
Mobile Phone,"Mataas na inirekumenda, maganda at mahusay na selyadong item. Mayroong isang libreng jelly box, hindi ko inaasahan. Gusto ito ng aking ama. Salamat nagbebenta.",5,10/27/2021
Mobile Phone,"It works very fast, the touch screen is very sensitive and looks beautiful. The download link of the Wifi software is very fast and can be used in my study",5,10/27/2021
Mobile Phone,"Bumili ako ng isang maliit na tool sa online, at pagkatapos ay binili ko ito ng sobrang mura. Kaya mukhang handa na ito para sa aking sanggol kaya't nasiyahan ako sa aking order.",5,10/26/2021
Mobile Phone,"Amazing seller & delivery. Thanx thanx!! Delivery guy patiently waited for me to open the box..gold lbless. so happy for shopee trade,!!!!!!",5,10/26/2021
Mobile Phone,"Yes, I like this product. I'm testing this unit, I can use all its functions, the screen is smooth and clear",5,10/27/2021
Mobile Phone,"The operation of the device is fast and smooth, and the screen is clear and there will be no freezes. I can use it very flexibly and it is very easy to use.",5,10/26/2021
Mobile Phone,"A great gift for our anniversary, I think I bought it again as a birthday gift. Thank goodness for the good packaging and the anticipated items.",5,10/26/2021
Mobile Phone,"The packaging of things is very sturdy, the packaging is perfect, things are so beautiful, it feels very smooth, have been used for a while and comment.",5,10/26/2021
Mobile Phone,"Napakadaling gamitin ng mobile phone, napakatalino ng nagbebenta, labis akong nagpapasalamat na magkaroon ng tulad ng isang mobile phone na nababagay sa akin, napakahusay dahil nagamit ko na ito! ! Salamat nagbebenta☺️",5,10/21/2021
Mobile Phone,Wow. sobrang legit netong phone. smooth gaming talaga. worth it ang purchase. idadag mo pa si manong na sobrang baitsuper sealed sya. basta!!!! i'm super duper to the highest level happy. hahahah,5,10/21/2021
Mobile Phone,ok nmn sya mbilis lng dmting 4 days d sya ganon kbalot balot d nkabubble wrap mosmo cp lng d rin nkasealed chance n pede mkuha pro 5 star pdin mkinis at mukha nmn bago.ok ndin for its price not bad n d ko plng nchechek complete performance..,5,10/20/2021
Mobile Phone,"Sulit talaga bilhin. Ang kalidad ng tunog, bilis ng internet at memorya ay inilarawan sa ad. Muli, salamat sa pagtitiwala sa akin bilang isang mamimili.",5,10/21/2021
Mobile Phone,"napaka smooth nya, sulit na sulit po talaga wala akobg masabi.  Maraming salamat .. Umorder muli ng produkto sa lalong madaling panahon ❤️❤️❤️",5,10/21/2021
Mobile Phone,"Very satisfied with the shopping, the phone feels very good. Fast work. The image is very clear, mobile phone display box ready to use.",5,10/21/2021
Mobile Phone,"Ang telepono ay nakabalot nang maganda, buo, at ang kulay ay pareho ng iniutos. Ito ang aking pangalawang pagbili, sapagkat ang presyo ay kanais-nais at ang mobile phone ay epektibo sa gastos.",5,10/20/2021
Mobile Phone,"Sa panahon ng proseso ng paghahatid, maingat na susuriin ng aming tindahan bago maihatid. Inirerekumenda ko ang nagbebenta na maglagay ng isang order.",5,10/20/2021
Mobile Phone,"Good Quality,Mabilis dumating 2 days lng na deliver na sya agad.mabait yung rider,pinacheck nya muna bago sya umalis.Legit Seller",5,10/20/2021
Mobile Phone,Maganda na gustuhan ng anak ko. Thanks you 👍👍👍,5,11/3/2021
Mobile Phone,Dumating na .. pero na dis appoint ako ... Malabo Yung camera 🥺 Mabagal din sya ... Hndi mkpg download Ng games agd npka tagal ... Regalo pa nman nmen toh SA anak ko 🥺 Not recommended ..  nkalagay brand Samsung orig .. pero wla nman brand ... Ni wla tatak ...,5,11/11/2021
Mobile Phone,Thank u po,5,11/8/2021
Mobile Phone,ang bilis mag lowbat kahit di pa gagamitin bilis mag lowbat.98 percent kagabi pag gising nin 42 percent nalang.,1,11/6/2021
Mobile Phone,Okay na sana kaya lang Walang lagayan Ng simcard,1,11/5/2021
Mobile Phone,"I have no picture but, ang ganda ng tab, and super legit siya ang laki ng phone storage totoo talagang 512,",5,11/11/2021
Mobile Phone,Mdli po cyang malowbat pano po Kya ito ibliknko po sna ung tab at wla din cyang lgyan ng sim card po.,5,11/7/2021
Mobile Phone,Thank you.,5,11/8/2021
